arr,desc,full_desc,img,price,price_surf,rooms_num,surface
14,location Appartement 2 pièces Paris 14ème,"Proximité Métro Porte de Vanves, rue Raymond Losserand, au 4ème étage avec...",http://e.visuels.poliris.com/c175/e/d/a/f/edaffa94-2b74.jpg,1000,28.5714285714,2.0,35.0
14,location Appartement 2 pièces Paris 14ème,"Appartement meublé ! Avenue Villemain, proximité Métro Plaisance....",http://5.visuels.poliris.com/c175/5/2/c/0/52c02efc-2cb1.jpg,1150,28.75,2.0,40.0
14,location Appartement 1 pièce Paris 14ème,"Rue Raymond Losserand, dans un immeuble moderne en très bon état,...",http://4.visuels.poliris.com/c175/4/b/7/4/4b743eed-2765.jpg,850,29.3103448276,1.0,29.0
12,location Appartement 1 pièce Paris 12ème,"M°Gare de Lyon-Dans un bel immeuble de Standing, au 1er...",http://8.visuels.poliris.com/c175/8/9/a/5/89a5ec29-5dcb.jpg,900,32.1428571429,1.0,28.0
7,location Appartement 1 pièce Paris 7ème,Paris 7ème Métro École Militaire/ La Tour Maubourg - Avenue de la Motte-...,http://8.visuels.poliris.com/c175/8/f/a/c/8fac2baf-3326.jpg,515,39.6153846154,1.0,13.0
16,location Appartement 1 pièce Paris 16ème,"LOCATION STUDIO MEUBLÉE Paris 16 Métro: Ranelagh, la Muette (ligne 9)...",http://0.visuels.poliris.com/c175/0/0/6/4/006476fc-34bf.jpg,900,36.0,1.0,25.0
15,location Appartement 2 pièces Paris 15ème,APPARTEMENT MEUBLÉ 1 CHAMBRE Paris 15 Métro: Charles Michel (ligne 10) ou...,http://7.visuels.poliris.com/c175/7/b/3/8/7b38268e-3d26.jpg,1700,30.9090909091,2.0,55.0
8,location Appartement 4 pièces Paris 8ème,APPARTEMENT VIDE 2 CHAMBRES Paris 8 Métro Champs-Élysées Clémenceau (ligne 1 et 13) Bus 72 Palais de la Découverte Au 6ème et dernier étage d'un immbeuble...,http://a.visuels.poliris.com/c250/a/a/5/c/aa5c60ea-3034.jpg,3490,34.2156862745,4.0,102.0
4,location Appartement 2 pièces Paris 4ème,'Rue du Roi de Sicile / 75004 - Paris'. Dans un immeuble de...,http://6.visuels.poliris.com/c175/6/b/5/c/6b5c0e4c-7593.jpg,948,31.6,2.0,30.0
9,location Appartement 2 pièces Paris 9ème,Rue de Vintimille 75009 Paris - Superbe 2 pièces meublé entièrement refait...,http://0.visuels.poliris.com/c175/0/e/2/7/0e278888-3d2e.jpg,1750,50.0,2.0,35.0
13,location Appartement 1 pièce Paris 13ème,Rue Michal 75013 Paris - Butte aux Cailles - Charmant studio meublé de 23...,http://4.visuels.poliris.com/c175/4/6/a/3/46a37c02-4684.jpg,1200,52.1739130435,1.0,23.0
17,location Appartement 2 pièces Paris 17ème,Dans immeuble des années 30 Grand deux pièces de 61m² au 3ème avec...,http://8.visuels.poliris.com/c175/8/b/a/7/8ba7a08d-376a.jpg,1610,26.393442623,2.0,61.0
20,location Appartement 1 pièce Paris 20ème,"Métro Maraîchers, rue des Pyrénées, studio de 35m² avec balcon cave 5e...",http://a.visuels.poliris.com/c175/a/d/d/4/add4a9a7-28cd.jpg,895,25.5714285714,1.0,35.0
15,location Appartement 3 pièces Paris 15ème,"Rue Edmond Roger, magnifique 3 PIÈCES MEUBLÉES avec balcons, comprenant...",http://b.visuels.poliris.com/c175/b/9/f/7/b9f7718c-3655.jpg,2000,34.4827586207,3.0,58.0
14,location Appartement 1 pièce Paris 14ème,Metro ALESIA: Venez découvrir ce grand studio de standing très bien meublé...,http://0.visuels.poliris.com/c175/0/5/e/8/05e875e6-467f.jpg,1034,33.3548387097,1.0,31.0
15,location Appartement 3 pièces Paris 15ème,"PARC DES EXPOSITIONS AVENUE ALBERT BARTHOLOME, bel appartement familial de 86 m²,...",http://4.visuels.poliris.com/c250/4/0/7/0/4070428f-41c5.jpg,1890,21.976744186,3.0,86.0
18,location Appartement 2 pièces Paris 18ème,"RUE D'ORSEL au niveau de la rue Livingstone
Dans immeuble ancien du début...",http://a.visuels.poliris.com/c175/a/7/4/1/a741f9ad-60cc.jpg,800,25.0,2.0,32.0
15,location Appartement 2 pièces Paris 15ème,"Rue du Théâtre, à proximité de la Place St Charles et du...",http://b.visuels.poliris.com/c175/b/4/3/5/b435f4ca-2c56.jpg,1065,16.1363636364,2.0,66.0
17,location Appartement 2 pièces Paris 17ème,"GUY MOQUET
Dans immeuble bien entretenu, digicode. Appartement 43 m²,...",http://b.visuels.poliris.com/c175/b/1/7/8/b178a228-425b.jpg,1204,28.0,2.0,43.0
11,location Appartement 2 pièces Paris 11ème,"2 pièces, 4 étage sans ascenseur, appartement sur rue et cour.
Une entrée,...",http://7.visuels.poliris.com/c175/7/5/8/9/7589da06-458b.jpg,904,10.6352941176,2.0,85.0
8,location Appartement 5 pièces Paris 8ème,"Paris VIII - Métro Ternes
Très bel appartement 5 pièces...",http://d.visuels.poliris.com/c175/d/8/e/9/d8e98c13-3755.jpg,4370,33.358778626,5.0,131.0
12,location Appartement 3 pièces Paris 12ème,"54 m², 1er étage, immeuble ancien 1930, ascenseur, entrée, séjour avec...",http://0.visuels.poliris.com/c175/0/e/2/8/0e28c6c3-4b36.jpg,1500,27.7777777778,3.0,54.0
8,location Appartement 1 pièce Paris 8ème,"39 m², 4e étage sur cour, immeuble 2002, ascenseur, entrée, pièce...",http://d.visuels.poliris.com/c175/d/6/a/0/d6a0b148-4177.jpg,1300,33.3333333333,1.0,39.0
18,location Appartement 3 pièces Paris 18ème,"DAMRÉMONT 
3 pièces meublé 55 m², en parfait état composé d'une entrée,...",http://f.visuels.poliris.com/c175/f/5/3/b/f53b3b51-3bae.jpg,1475,26.8181818182,3.0,55.0
18,location Appartement 3 pièces Paris 18ème,"Vincent Compoint 
Metro Jules Joffrin 
3 pièces, 55 m², bon état général,...",http://4.visuels.poliris.com/c175/4/b/2/c/4b2cddc2-435a.jpg,1220,22.1818181818,3.0,55.0
15,location Appartement 2 pièces Paris 15ème,"Métro DUPLEIX, 20, rue Juge. Au 1er étage d'un immeuble ancien, un...",http://4.visuels.poliris.com/c175/4/5/3/1/4531b673-33b6.jpg,1095,16.8461538462,2.0,65.0
14,location Appartement 2 pièces Paris 14ème,Métro plaisance - Grand deux pièces entièrement refait à...,http://3.visuels.poliris.com/c175/3/0/c/4/30c4369c-3271.jpg,1250,26.0416666667,2.0,48.0
11,location Appartement 2 pièces Paris 11ème,"Quartier Nation, RER A, dans un immeuble ancien au 2ème étage sur cour, un...",http://3.visuels.poliris.com/c175/3/4/f/d/34fdd9da-4538.jpg,950,38.0,2.0,25.0
18,location Appartement 3 pièces Paris 18ème,"VAUVENARGUES 
3 Pièces, 75 m² + balcon, très clair, lumineux, dans...",http://0.visuels.poliris.com/c175/0/0/c/d/00cd1190-286e.jpg,1660,22.1333333333,3.0,75.0
7,location Appartement 1 pièce Paris 7ème,"Rue de l'université, appartement 1 pièce meublée de 24 m² au 3ème étage...",http://7.visuels.poliris.com/c175/7/2/f/e/72fe1e85-46fd.jpg,1018,42.4166666667,1.0,24.0
18,location Appartement 2 pièces Paris 18ème,"ORDENER 
Immeuble Pierre de taille, digicode, interphone, gardien,...",http://6.visuels.poliris.com/c175/6/4/e/3/64e3c1d7-3742.jpg,1230,24.1176470588,2.0,51.0
18,location Appartement 2 pièces Paris 18ème,"A LOUER dans bel immeuble pierre de taille, rue d'Oslo, au...",http://1.visuels.poliris.com/c175/1/8/2/1/182170f4-393b.jpg,1100,50.0,2.0,22.0
10,location Appartement 1 pièce Paris 10ème,Rue Bichât; Proche Métro Goncourt; Dans immeuble ancien...,http://4.visuels.poliris.com/c175/4/f/3/c/4f3ce9ff-2e8b.jpg,730,36.5,1.0,20.0
15,location Appartement 2 pièces Paris 15ème,"151bis rue Blomet-75015 Paris Métro 12'Vaugirard'Dans un immeuble récent,...",http://7.visuels.poliris.com/c175/7/7/c/4/77c4912d-30df.jpg,1210,23.7254901961,2.0,51.0
14,location Appartement 4 pièces Paris 14ème,"Agréable résidence moderne.Un 4 pièces vide, refait à Neuf.
1Ascenseur...",http://b.visuels.poliris.com/c175/b/4/f/6/b4f64d35-7164.jpg,2556,30.0705882353,4.0,85.0
15,location Appartement 1 pièce Paris 15ème,Dans un immeuble moderne au 2ème étage ascenseur gardienne...,http://a.visuels.poliris.com/c175/a/9/8/b/a98badd9-30f3.jpg,950,31.6666666667,1.0,30.0
5,location Appartement 2 pièces Paris 5ème,"A proximité des Arènes de Luteces, location sur 6 mois maximum,
2 pièces...",,980,32.6666666667,2.0,30.0
8,location Appartement 2 pièces Paris 8ème,"LOCATION MEUBLÉE - REFAIT NEUF – POUTRES - BEAU PARQUET
Métro: Saint...",http://e.visuels.poliris.com/c175/e/c/b/a/ecba77be-44e4.jpg,2000,35.0877192982,2.0,57.0
18,location Appartement 2 pièces Paris 18ème,"ORDENER / Damrémont
2 Pièces, 42 m², étage élevé, très clair, lumineux,...",http://dyn.visuels.poliris.com/logosAgences/std/0/48290.png,1030,24.5238095238,2.0,42.0
2,location Appartement 2 pièces Paris 2ème,"Appartement meublé situé rue d'Aboukir, à 5 minutes de la rue Montorgueil...",http://d.visuels.poliris.com/c175/d/0/a/1/d0a12066-374f.jpg,1350,38.5714285714,2.0,35.0
12,location Appartement 1 pièce Paris 12ème,A proximité de la gare de Lyon et du Ministère des Financés...,http://b.visuels.poliris.com/c175/b/9/e/7/b9e751a2-37df.jpg,1100,36.6666666667,1.0,30.0
17,location Appartement 3 pièces Paris 17ème,"Au 73 rue Laugier, dans un immeuble de standing, au 1er...",,1455,25.9821428571,3.0,56.0
16,location Appartement 2 pièces Paris 16ème,"Trocadéro/Passy – Duplex dernier étage avec terrasses – 75116 Paris
 A...",http://1.visuels.poliris.com/c175/1/f/1/a/1f1af33c-4462.jpg,2000,40.0,2.0,50.0
16,location Appartement 2 pièces Paris 16ème,"Place du Trocadéro
A quelques mètres de la place, dans un...",,2500,31.25,2.0,80.0
9,location Appartement 1 pièce Paris 9ème,"Studio de 31m² composé de: entrée, pièce à vivre avec armoire de rangements, cuisine...",http://0.visuels.poliris.com/c250/0/9/a/6/09a66e36-3a10.jpg,950,30.6451612903,1.0,31.0
13,location Appartement 1 pièce Paris 13ème,"Immeuble ancien, appartement au 2ème étage sur cour calme comprenant:...",http://9.visuels.poliris.com/c175/9/5/9/b/959b9bbb-471c.jpg,815,33.9583333333,1.0,24.0
7,location Appartement 1 pièce Paris 7ème,Studio meublée de 20m² situé en rez-de-jardin d'un immeuble récent de bon...,http://a.visuels.poliris.com/c175/a/d/8/4/ad84656d-80d3.jpg,900,45.0,1.0,20.0
18,location Appartement 2 pièces Paris 18ème,Situé dans rue calme – proche du Metro Guy Moquet – SOLEIL...,http://a.visuels.poliris.com/c175/a/e/8/9/ae890769-345f.jpg,1185,28.2142857143,2.0,42.0
17,location Appartement 3 pièces Paris 17ème,"Résidence récente bon standing; au 4ème ascenseur; un 3 pièces, livré A...",http://e.visuels.poliris.com/c175/e/c/0/d/ec0dc0de-45d3.jpg,2270,32.4285714286,3.0,70.0
7,location Appartement 3 pièces Paris 7ème,"Unesco - rue José Maria de Heredia. Dans un magnifique immeuble ancien, beau 3...",http://1.visuels.poliris.com/c250/1/1/4/3/11432ced-3b57.jpg,2500,29.4117647059,3.0,85.0
6,location Appartement 5 pièces Paris 6ème,Rue Saint Romain à deux pas du métro Vanneau très joli 5...,http://5.visuels.poliris.com/c175/5/2/4/0/5240f7dc-695c.jpg,3700,29.3650793651,5.0,126.0
15,location Appartement 1 pièce Paris 15ème,"Studio meublé.
A 200 mètres du métro La Motte Picquet Grenelle, rue...",http://f.visuels.poliris.com/c175/f/e/6/e/fe6e33b0-5172.jpg,855,38.8636363636,1.0,22.0
18,location Appartement 2 pièces Paris 18ème,"Rue Désiré Ruggiéri, dans bel immeuble début de siècle, 2 pièces...",http://1.visuels.poliris.com/c175/1/e/4/4/1e44d108-72b0.jpg,1077,29.1081081081,2.0,37.0
6,location Appartement 1 pièce Paris 6ème,"Métro: Saint Germain dès près
Situé: Rue du dragon, Studio de 28 m² au 1er...",,1040,37.1428571429,1.0,28.0
16,location Appartement 4 pièces Paris 16ème,"Jasmin. Dans une rue calme, un appartement clair et calme...",http://9.visuels.poliris.com/c175/9/5/4/7/954780af-50dc.jpg,3200,33.6842105263,4.0,95.0
15,location Appartement 2 pièces Paris 15ème,"Métro: SEGUR,
Situé: Avenue de Suffren, Appartement de deux pièces 65 m²,...",,1750,26.9230769231,2.0,65.0
7,location Appartement 2 pièces Paris 7ème,"Rue de l'Université, à deux pas de Saint germain des Près, au 4e sans...",http://4.visuels.poliris.com/c175/4/6/9/7/46973868-310d.jpg,1900,33.3333333333,2.0,57.0
17,location Appartement 3 pièces Paris 17ème,"Appartement loué meublé, d'une surface de 63m² situé au 2ème étage avec...",http://5.visuels.poliris.com/c175/5/3/3/0/53308fa9-3cb9.jpg,2500,39.6825396825,3.0,63.0
13,location Appartement 1 pièce Paris 13ème,"Rue Barrault, M°Corvisart. Nous vous proposons un studio au 4ème étage...",http://6.visuels.poliris.com/c175/6/e/8/f/6e8f7c10-32fc.jpg,858,30.6428571429,1.0,28.0
1,location Appartement 2 pièces Paris 1er,Paris 1ER - LOCATION MEUBLÉE - VUE SUR JARDIN DU PALAIS-...,http://f.visuels.poliris.com/c175/f/1/2/f/f12fd91e-6dfd.jpg,3000,56.6037735849,2.0,53.0
5,location Appartement 1 pièce Paris 5ème,"Rue Claude BERNARD, dans immeuble ancien bien entretenu, au 5ème étage...",,564,40.2857142857,1.0,14.0
8,location Appartement 4 pièces Paris 8ème,"75008 Paris: Champs Élysées, ancien 144 m² + terrasse de plain-pied de 30...",http://4.visuels.poliris.com/c175/4/8/5/5/4855b2a6-5cd6.jpg,5090,35.3472222222,4.0,144.0
15,location Appartement 2 pièces Paris 15ème,"Au 6ème étage d'un immeuble récent avec gardien, interphone,...",http://5.visuels.poliris.com/c175/5/0/9/8/509829d3-23fa.jpg,1350,37.5,2.0,36.0
18,location Appartement 1 pièce Paris 18ème,"RUE EUGÈNE SUE - Paris 75018
Dans un immeuble en pierre de taille à deux...",http://static.poliris.com/z/produits/sl/sv6_gen/images/logo_orpi_2010_40.gif,550,36.6666666667,1.0,15.0
16,location Appartement 4 pièces Paris 16ème,"Meublé - Paris 16 - Porte Maillot - 
Dans un immeuble moderne un...",http://3.visuels.poliris.com/c175/3/4/c/5/34c51e5b-676b.jpg,3300,31.4285714286,4.0,105.0
15,location Appartement 5 pièces Paris 15ème,VUE Tour Eiffel - BALCON - REFAIT A NEUF - TRÈS CALME - TRÈS LUMINEUX -...,http://7.visuels.poliris.com/c175/7/6/0/e/760efb6f-446a.jpg,3500,33.9805825243,5.0,103.0
12,location Appartement 2 pièces Paris 12ème,"Reuilly Diderot, dans un immeuble bien tenu avec gardien, beau 2 pièces...",http://3.visuels.poliris.com/c175/3/9/e/6/39e60052-349f.jpg,1054,25.0952380952,2.0,42.0
14,location Appartement 2 pièces Paris 14ème,"Appartement 2ème étage avec ascenseur, entièrement refait à...",http://c.visuels.poliris.com/c175/c/3/8/8/c388d9eb-267b.jpg,1229,17.3098591549,2.0,71.0
15,location Appartement 2 pièces Paris 15ème,"Charmant appartement meublé, calme, 5ème et dernier étage...",http://1.visuels.poliris.com/c175/1/d/1/d/1d1dc54a-3d28.jpg,1680,32.9411764706,2.0,51.0
15,location Appartement 2 pièces Paris 15ème,"Appartement refait neuf, comprenant une entrée avec rangements, un séjour...",http://3.visuels.poliris.com/c175/3/d/7/6/3d76ec13-2cd0.jpg,1126,33.1176470588,2.0,34.0
6,location Appartement 2 pièces Paris 6ème,"Proche du Bon Marché/ cherche midi dans un bel immeuble haussmannien, Bel...",http://8.visuels.poliris.com/c175/8/b/e/2/8be2b067-32f9.jpg,1760,29.3333333333,2.0,60.0
16,location Appartement 3 pièces Paris 16ème,"Une adresse: SIS 18 BOULEVARD ÉMILE AUGIER 75116 Paris. Métro LA MUETTE. Dans immeuble ancien avec digicode et gardienne, appartement situé au 5ème étage...",http://5.visuels.poliris.com/c250/5/f/3/2/5f32e1a8-27e9.jpg,1497,24.95,3.0,60.0
9,location Appartement 5 pièces Paris 9ème,"Appartement meublé récemment refait à neuf.
Rue La Bruyère,...",http://5.visuels.poliris.com/c175/5/b/7/d/5b7d4c6a-4d7f.jpg,3700,25.6944444444,5.0,144.0
11,location Appartement 1 pièce Paris 11ème,"Rue Saint-maur, un studio meublé composé d'une entrée, d'un séjour, d'une coin...",http://4.visuels.poliris.com/c250/4/e/3/1/4e31565f-334e.jpg,804,42.3157894737,1.0,19.0
19,location Appartement 3 pièces Paris 19ème,"Rue de l'Atlas / Allée Pernette du Guillet, dans ensemble immobilier moderne des...",http://e.visuels.poliris.com/c250/e/b/3/8/eb387123-6b10.jpg,1620,22.8169014085,3.0,71.0
18,location Appartement 1 pièce Paris 18ème,Esprit Loft au Métro Marx Dormoy (ligne 12 et 4). Studio meublé refait à...,http://a.visuels.poliris.com/c175/a/c/b/f/acbf385b-2f3d.jpg,650,32.5,1.0,20.0
17,location Appartement 1 pièce Paris 17ème,17ème - Boulevard de Courcelles Studette au 1er étage située en face du...,http://2.visuels.poliris.com/c175/2/d/b/e/2dbe08ef-7e41.jpg,560,46.6666666667,1.0,12.0
17,location Appartement 2 pièces Paris 17ème,"Paris 17ème - TERNES / ÉTOILE 
2 Pièces de 43 m² 
Dans bel...",http://9.visuels.poliris.com/c175/9/c/5/6/9c56a0f7-3411.jpg,1280,29.7674418605,2.0,43.0
15,location Appartement 2 pièces Paris 15ème,CAMBRONNE - lumineux studio / 2 pièces plein sud très joliment meublé au...,http://e.visuels.poliris.com/c175/e/e/9/9/ee99ce97-37e0.jpg,1190,36.0606060606,2.0,33.0
14,location Appartement 2 pièces Paris 14ème,2 Pièces en très bon état en rez-de-chaussée sur parc. Appartement très...,http://1.visuels.poliris.com/c175/1/1/b/0/11b072a7-2435.jpg,1120,24.8888888889,2.0,45.0
15,location Appartement 3 pièces Paris 15ème,Rue Fourcade dans un bel immeuble ancien en pierre de taille avec code et...,http://9.visuels.poliris.com/c175/9/e/4/1/9e4188e6-427f.jpg,1300,26.0,3.0,50.0
20,location Appartement 1 pièce Paris 20ème,"Une adresse: PLACE ÉMILE LANDRIN 75020 Paris. Métro GAMBETTA. Dans immeuble ancien avec digicode, appartement situé au 2ème étage. Très bien distribué...",http://b.visuels.poliris.com/c250/b/0/c/5/b0c5904b-1bf7.jpg,903,25.0833333333,1.0,36.0
18,location Appartement 2 pièces Paris 18ème,"Boulevard Ney, immeuble 1920, au 7ème étage avec ascenseur,...",http://c.visuels.poliris.com/c175/c/0/9/c/c09ccfb0-21bc.jpg,750,26.7857142857,2.0,28.0
11,location Appartement 2 pièces Paris 11ème,"Sans frais d'agence direct bailleur RRP, 2 pièces rue St Maur de 50 m² au 5ème...",http://8.visuels.poliris.com/c250/8/8/9/d/889dae87-6c71.jpg,1249,24.98,2.0,50.0
20,location Appartement 3 pièces Paris 20ème,Une adresse: Avenue Gambetta 75020 Paris. Métro Porte des...,http://dyn.visuels.poliris.com/logosAgences/std/1/1031.png,1311,21.4918032787,3.0,61.0
14,location Appartement 3 pièces Paris 14ème,"Au 70 Rue de l'Amiral Mouchez 75014, Idéalement situé: face au Parc Montsouris. Très bel immeuble moderne de standing avec digicode, gardienne. Au 5e...",http://6.visuels.poliris.com/c250/6/6/4/d/664d577c-38ee.jpg,1890,21.2359550562,3.0,89.0
11,location Appartement 1 pièce Paris 11ème,"Au 16 Passage de la Main d'Or, dans un immeuble de Standing,...",http://7.visuels.poliris.com/c175/7/8/7/1/78717a84-30d4.jpg,880,10.1149425287,1.0,87.0
5,location Appartement 4 pièces Paris 5ème,Rue Pierre et Marie Curie dans un bel immeuble ancien au 4ème étage avec...,http://b.visuels.poliris.com/c175/b/6/c/0/b6c0a7d8-33b5.jpg,3080,32.4210526316,4.0,95.0
14,location Appartement 1 pièce Paris 14ème,"Avenue Jean Moulin, tout proche d'Alésia, dans un bel immeuble des années 1900,6ème...",http://c.visuels.poliris.com/c250/c/4/d/0/c4d06607-3966.jpg,686,42.875,1.0,16.0
18,location Appartement 2 pièces Paris 18ème,"CHAMPIONNET 
Studio meublé, 34 m² + loggia 6,50 m², dans résidence de très...",http://9.visuels.poliris.com/c175/9/5/4/f/954fa140-46d5.jpg,990,28.2857142857,2.0,35.0
16,location Appartement 2 pièces Paris 16ème,Rendez-vous directement sur place le Mardi 2 Février à 13h30 sis 4 RUE CHAPU 75116...,http://0.visuels.poliris.com/c250/0/e/e/0/0ee05c81-1e96.jpg,1001,21.7608695652,2.0,46.0
16,location Appartement 3 pièces Paris 16ème,Rendez-vous directement sur place le Mardi 2 Février à 13h30 sis 4 RUE CHAPU 75116...,http://2.visuels.poliris.com/c250/2/d/1/5/2d155cff-369d.jpg,1265,23.0,3.0,55.0
7,location Appartement 1 pièce Paris 7ème,"Métro Saint Sulpice, rue de Grenelle proche de Sciences Po. Au 5ème étage...",http://c.visuels.poliris.com/c175/c/8/7/2/c872c5bd-4e59.jpg,900,36.0,1.0,25.0
16,location Appartement 3 pièces Paris 16ème,"Métro Jasmin. Au 4ème étage, sur cour, un appartement 3 pièces de 57 m²...",http://7.visuels.poliris.com/c175/7/2/e/e/72ee7d25-2b88.jpg,1500,26.3157894737,3.0,57.0
